"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
5746.29516074393,3358.5320039921,8134.05831749577,2094.52654161974,9398.06377986813
5746.28515757567,3326.18770325624,8166.38261189511,2045.06549769607,9447.50481745528
5746.2849973829,3294.27797386945,8198.29202089636,1996.26386274103,9496.30613202478
5746.29027960035,3262.78349145913,8229.79706774158,1948.09441219563,9544.48614700507
5746.29506142452,3231.68378987009,8260.90633297895,1900.52899170672,9592.06113114232
5746.29642923927,3200.96146632098,8291.63139215755,1853.54252839219,9639.05033008635
5746.29503471706,3170.60308060418,8321.98698882994,1807.1141222537,9685.47594718043
5746.29305519922,3140.59758429203,8351.9885261064,1761.22572356442,9731.36038683401
5746.29206037568,3110.93436331405,8381.64975743731,1715.8602685607,9776.72385219065
5746.2922544648,3081.60234508989,8410.9821638397,1671.00071508556,9821.58379384403
5746.29296778227,3052.59024372189,8439.99569184266,1626.63015735747,9865.95577820708
5746.29349504702,3023.88722264951,8468.69976744454,1582.73239564047,9909.85459445358
5746.29357424266,2995.48332140663,8497.10382707869,1539.29233541931,9953.294813066
5746.29335744033,2967.36944824921,8525.21726663146,1496.29599156977,9996.2907233109
5746.29312221535,2939.53711503966,8553.04912939103,1453.73023566614,10038.8560087646
5746.293031633,2911.97818472691,8580.60787853909,1411.58253684116,10081.0035264248
5746.29307928442,2884.6847732827,8607.90138528614,1369.84084090678,10122.7453176621
5746.29317083877,2857.64928217429,8634.93705950326,1328.49357684571,10164.0927648318
5746.29322609097,2830.86446386361,8661.72198831834,1287.529702963,10205.056749219
5746.29322525105,2804.32344710298,8688.26300339913,1246.93872106833,10245.6477294338
5746.29319444113,2778.01970966476,8714.56667921749,1206.71064244712,10285.8757464351
5746.29316758394,2751.94702749256,8740.63930767531,1166.83593026891,10325.750404899
5746.29316053561,2726.09943272271,8766.48688834852,1127.30544908012,10365.2808719911
5746.29316890043,2700.47119331013,8792.11514449073,1088.11043480126,10404.4759029996
5746.29318015303,2675.05680775648,8817.52955254959,1049.2424802472,10443.3438800589
5746.29318557804,2649.85100220929,8842.73536894679,1010.69352437026,10481.8928467858
5746.29318426461,2624.84872211688,8867.73764641234,972.455837382886,10520.1305311463
5746.29318014815,2600.04511838404,8892.54124191227,934.522001150673,10558.0643591456
5746.29317721312,2575.43553219514,8917.1508222311,896.884888520701,10595.7014659055
5746.29317685077,2551.01548217661,8941.57087152493,859.537645087059,10633.0487086145
5746.29317812664,2526.78065483408,8965.8057014192,822.473674424049,10670.1126818292
5746.29317945505,2502.72689705319,8989.85946185692,785.686625730796,10706.8997331793
5746.29317993858,2478.850209047,9013.73615083015,749.170382336116,10743.415977541
5746.29317964442,2455.14673694361,9037.43962234523,712.919050215984,10779.6673090729
5746.2931791205,2431.61276515183,9060.97359308917,676.926946573998,10815.659411667
5746.29317881604,2408.24470903997,9084.34164859212,641.188588951265,10851.3977686808
5746.2931788312,2385.03910830246,9107.54724935994,605.698685214075,10886.8876724483
5746.29317901031,2361.99262103277,9130.59373698784,570.452124439862,10922.1342335808
5746.29317916086,2339.10201829489,9153.48434002684,535.443968499031,10957.1423898227
5746.29317919689,2316.36417898077,9176.22217941301,500.669444114254,10991.9169142795
5746.2931791469,2293.77608486205,9198.81027343176,466.123935288496,11026.4624230053
5746.29317908298,2271.33481585516,9221.2515423108,431.802976101175,11060.7833820648
5746.29317905351,2249.03754555282,9243.54881255419,397.702243909747,11094.8841141973
5746.29317906216,2226.88153704554,9265.70482107877,363.817552970402,11128.7688051539
5746.29317908587,2204.8641390135,9287.72221915823,330.144848451619,11162.4415097201
5746.29317910218,2182.98278204768,9309.60357615668,296.680200793278,11195.9061574111
5746.29317910374,2161.23497516441,9331.35138304308,263.419800368515,11229.166557839
5746.29317909625,2139.61830249501,9352.96805569749,230.359952421994,11262.2264057705
5746.29317908876,2118.13042014512,9374.4559380324,197.497072271841,11295.0892859057
5746.29317908619,2096.76905322127,9395.81730495111,164.827680766118,11327.7586774063
5746.29317908799,2075.53199301814,9417.05436515785,132.348399981824,11360.2379581942
5746.29317909099,2054.41709435537,9438.1692638266,100.055949150418,11392.5304090316
5746.29317909266,2033.42227305157,9459.16408513375,67.9471407928313,11424.6392173925
5746.29317909252,2012.54550352463,9480.04085466041,36.0188770488176,11456.5674811362
5746.29317909148,1991.78481651045,9500.8015416725,4.26814618837398,11488.3182119946
5746.29317909064,1971.1382968939,9521.44806128737,-27.3079807049417,11519.8943388862
5746.29317909045,1950.60408164616,9541.98227653474,-58.7123528880738,11551.298711069
5746.29317909075,1930.18035786268,9562.40600031882,-89.947742959177,11582.5341011407
5746.29317909111,1909.86536089554,9582.72099728669,-121.016849714133,11613.6032078964
5746.29317909127,1889.65737257438,9602.92898560816,-151.922300867594,11644.5086590501
5746.29317909122,1869.55471951062,9623.03163867182,-182.666655646567,11675.253013829
5746.29317909108,1849.55577148012,9643.03058670204,-213.252407263759,11705.8387654459
5746.29317909099,1829.65893988025,9662.92741830174,-243.681985277325,11736.2683434593
5746.29317909098,1809.86267625706,9682.72368192491,-273.957757843222,11766.5441160252
5746.29317909103,1790.165470899,9702.42088728306,-304.08203386603,11796.6683920481
5746.29317909107,1770.56585149325,9722.02050668889,-334.05706505384,11826.643423236
5746.29317909108,1751.06238184151,9741.52397634066,-363.885047882405,11856.4714060646
5746.29317909107,1731.65366063181,9760.93269755033,-393.568125473445,11886.1544836556
5746.29317909106,1712.33832026354,9780.24803791857,-423.108389391619,11915.6947475737
5746.29317909105,1693.11502572282,9799.47133245927,-452.507881364463,11945.0942395466
5746.29317909105,1673.98247350572,9818.60388467637,-481.768594929198,11974.3549531113
5746.29317909105,1654.93939058679,9837.64696759532,-510.892477010264,12003.4788351924
5746.29317909106,1635.98453343054,9856.60182475157,-539.881429431039,12032.4677876132
5746.29317909106,1617.1166870439,9875.46967113822,-568.737310363112,12061.3236685452
5746.29317909106,1598.33466406728,9894.25169411484,-597.461935716229,12090.0482938983
5746.29317909106,1579.6373039027,9912.94905427941,-626.057080471853,12118.643438654
5746.29317909105,1561.02347187684,9931.56288630527,-654.524479963083,12147.1108381452
5746.29317909105,1542.49205843747,9950.09429974464,-682.865831103603,12175.4521892857
5746.29317909106,1524.04197838169,9968.54437980042,-711.08279356804,12203.6691517501
5746.29317909106,1505.6721701143,9986.91418806781,-739.176990926138,12231.7633491083
5746.29317909106,1487.38159493503,10005.2047632471,-767.150011732881,12259.736369915
5746.29317909106,1469.16923635316,10023.417121829,-795.003410576665,12287.5897687588
5746.29317909106,1451.03409942833,10041.5522587538,-822.738709087476,12315.3250672696
5746.29317909106,1432.97521013624,10059.6111480459,-850.357396906908,12342.943755089
5746.29317909106,1414.99161475825,10077.5947434239,-877.860932621785,12370.4472908039
5746.29317909106,1397.08237929356,10095.5039788886,-905.250744663036,12397.8371028451
5746.29317909106,1379.24658889322,10113.3397692889,-932.5282321714,12425.1145903535
5746.29317909106,1361.48334731478,10131.1030108673,-959.694765831428,12452.2811240135
5746.29317909106,1343.79177639676,10148.7945817854,-986.751688675201,12479.3380468573
5746.29317909106,1326.17101555207,10166.41534263,-1013.7003168571,12506.2866750392
5746.29317909106,1308.6202212795,10183.9661369026,-1040.54194040089,12533.128298583
5746.29317909106,1291.13856669259,10201.4477914895,-1067.27782392029,12559.8641821024
5746.29317909106,1273.725241065,10218.8611171171,-1093.90920731426,12586.4955654964
5746.29317909106,1256.37944939178,10236.2069087903,-1120.43730643791,12613.02366462
5746.29317909106,1239.10041196589,10253.4859462162,-1146.86331375028,12639.4496719324
5746.29317909106,1221.88736396917,10270.6989942129,-1173.18839893981,12665.7747571219
5746.29317909106,1204.73955507734,10287.8468031048,-1199.41370952844,12692.0000677106
5746.29317909106,1187.65624907837,10304.9301091037,-1225.54037145533,12718.1267296374
5746.29317909106,1170.63672350364,10321.9496346785,-1251.56948964088,12744.155847823
5746.29317909106,1153.6802692714,10338.9060889107,-1277.50214853203,12770.0885067141
5746.29317909106,1136.78619034209,10355.80016784,-1303.33941262944,12795.9257708115
5746.29317909106,1119.95380338494,10372.6325547972,-1329.08232699734,12821.6686851795
5746.29317909106,1103.18243745542,10389.4039207267,-1354.73191775683,12847.3182759389
5746.29317909106,1086.47143368324,10406.1149244989,-1380.28919256307,12872.8755507452
5746.29317909106,1069.82014497026,10422.7662132118,-1405.75514106725,12898.3414992494
5746.29317909106,1053.22793569817,10439.3584224839,-1431.1307353637,12923.7170935458
5746.29317909106,1036.69418144533,10455.8921767368,-1456.41693042292,12949.003288605
5746.29317909106,1020.21826871257,10472.3680894695,-1481.61466451091,12974.201022693
5746.29317909106,1003.79959465761,10488.7867635245,-1506.72485959536,12999.3112177775
5746.29317909106,987.437566837652,10505.1487913445,-1531.74842173938,13024.3347799215
5746.29317909106,971.131602959932,10521.4547552222,-1556.68624148287,13049.272599665
5746.29317909106,954.881130639948,10537.7052275422,-1581.5391942124,13074.1255523945
5746.29317909106,938.685587167003,10553.9007710151,-1606.30814051971,13098.8944987018
5746.29317909106,922.544419276844,10570.0419389053,-1630.99392654946,13123.5802847316
5746.29317909106,906.457082931135,10586.129275251,-1655.59738433649,13148.1837425186
5746.29317909106,890.423043103494,10602.1633150786,-1680.11933213303,13172.7056903151
5746.29317909106,874.441773571875,10618.1445846102,-1704.56057472625,13197.1469329084
5746.29317909106,858.512756717055,10634.0736014651,-1728.92190374645,13221.5082619286
5746.29317909106,842.635483327012,10649.9508748551,-1753.2040979662,13245.7904561483
5746.29317909106,826.809452406997,10665.7769057751,-1777.40792359085,13269.994281773
5746.29317909106,811.034170995064,10681.552187187,-1801.53413454065,13294.1204927228
5746.29317909106,795.309153982916,10697.2772041992,-1825.58347272471,13318.1698309068
5746.29317909106,779.633923941841,10712.9524342403,-1849.55666830723,13342.1430264893
5746.29317909106,764.008010953577,10728.5783472285,-1873.45443996618,13366.0407981483
5746.29317909106,748.430952445941,10744.1554057362,-1897.27749514466,13389.8638533268
5746.29317909106,732.902293033056,10759.6840651491,-1921.02653029528,13413.6128884774
5746.29317909106,717.42158436001,10775.1647738221,-1944.70223111769,13437.2885892998
5746.29317909106,701.988384951814,10790.5979732303,-1968.30527278963,13460.8916309717
5746.29317909106,686.602260066506,10805.9840981156,-1991.83632019155,13484.4226783737
5746.29317909106,671.262781552255,10821.3235766299,-2015.29602812518,13507.8823863073
5746.29317909106,655.969527708346,10836.6168304738,-2038.6850415261,13531.2713997082
5746.29317909106,640.722083149921,10851.8642750322,-2062.00399567062,13554.5903538527
5746.29317909106,625.520038676328,10867.0663195058,-2085.25351637716,13577.8398745593
5746.29317909106,610.362991142988,10882.2233670391,-2108.43422020212,13601.0205783842
5746.29317909106,595.250543336656,10897.3358148455,-2131.54671463075,13624.1330728129
5746.29317909106,580.182303853961,10912.4040543282,-2154.59159826285,13647.177956445
5746.29317909106,565.157886983125,10927.428471199,-2177.56946099367,13670.1558191758
5746.29317909106,550.176912588766,10942.4094455933,-2200.48088419012,13693.0672423722
5746.29317909106,535.239005999679,10957.3473521824,-2223.32644086235,13715.9127990445
5746.29317909106,520.343797899499,10972.2425602826,-2246.106695831,13738.6930540131
5746.29317909106,505.490924220169,10987.0954339619,-2268.82220589012,13761.4085640722
5746.29317909106,490.680026038111,11001.906332144,-2291.47351996595,13784.0598781481
5746.29317909106,475.910749473022,11016.6756087091,-2314.06117927171,13806.6475374538
5746.29317909106,461.182745589232,11031.4036125929,-2336.58571745846,13829.1720756406
5746.29317909106,446.495670299499,11046.0906878826,-2359.04766076222,13851.6340189443
5746.29317909106,431.849184271226,11060.7371739109,-2381.44752814741,13874.0338863295
5746.29317909106,417.242952834982,11075.3434053471,-2403.78583144676,13896.3721896289
5746.29317909106,402.676645895278,11089.9097122868,-2426.06307549776,13918.6494336799
5746.29317909106,388.149937843524,11104.4364203386,-2448.27975827577,13940.8661164579
5746.29317909106,373.662507473105,11118.923850709,-2470.43637102391,13963.022729206
5746.29317909106,359.214037896515,11133.3723202856,-2492.53339837982,13985.1197565619
5746.29317909106,344.804216464485,11147.7821417176,-2514.57131849927,14007.1576766814
5746.29317909106,330.432734687044,11162.1536234951,-2536.55060317697,14029.1369613591
5746.29317909106,316.099288156463,11176.4870700257,-2558.47171796437,14051.0580761465
5746.29317909106,301.803576472025,11190.7827817101,-2580.33512228471,14072.9214804668
5746.29317909106,287.54530316657,11205.0410550155,-2602.14126954539,14094.7276277275
5746.29317909106,273.324175634756,11219.2621825474,-2623.89060724766,14116.4769654298
5746.29317909106,259.139905063002,11233.4464531191,-2645.58357709378,14138.1699352759
5746.29317909106,244.992206361047,11247.5941518211,-2667.22061509168,14159.8069732738
5746.29317909106,230.880798095098,11261.705560087,-2688.8021516572,14181.3885098393
5746.29317909106,216.805402422511,11275.7809557596,-2710.328611714,14202.9149698961
5746.29317909106,202.765745027957,11289.8206131542,-2731.80041479116,14224.3867729733
5746.29317909106,188.761555061054,11303.8248031211,-2753.21797511861,14245.8043333007
5746.29317909106,174.792565075393,11317.7937931067,-2774.58170172033,14267.1680599024
5746.29317909106,160.858510968953,11331.7278472132,-2795.8919985055,14288.4783566876
5746.29317909106,146.959131925838,11345.6272262563,-2817.14926435761,14309.7356225397
5746.29317909106,133.094170359318,11359.4921878228,-2838.35389322158,14330.9402514037
5746.29317909106,119.26337185613,11373.322986326,-2859.50627418891,14352.092632371
5746.29317909106,105.466485122017,11387.1198730601,-2880.60679158101,14373.1931497631
5746.29317909106,91.7032619284473,11400.8830962537,-2901.65582503065,14394.2421832128
5746.29317909106,77.973457060516,11414.6129011216,-2922.65374956166,14415.2401077438
5746.29317909106,64.2768282659599,11428.3095299162,-2943.60093566691,14436.187293849
5746.29317909106,50.6131362052993,11441.9732219768,-2964.49774938456,14457.0841075667
5746.29317909106,36.9821444030304,11455.6042137791,-2985.34455237267,14477.9309105548
5746.29317909106,23.3836191998817,11469.2027389822,-3006.14170198225,14498.7280601644
5746.29317909106,9.81732970607391,11482.769028476,-3026.88955132877,14519.4759095109
5746.29317909106,-3.716952244411,11496.3033104265,-3047.58844936202,14540.1748075441
5746.29317909106,-17.2194521386054,11509.8058103207,-3068.23874093466,14560.8250991168
5746.29317909106,-30.6903928283946,11523.2767510105,-3088.84076686925,14581.4271250514
5746.29317909106,-44.129994573419,11536.7163527555,-3109.39486402383,14601.9812222059
5746.29317909106,-57.5384750830999,11550.1248332652,-3129.90136535623,14622.4877235383
5746.29317909106,-70.9160495577871,11563.5024077399,-3150.36059998699,14642.9469581691
5746.29317909106,-84.2629307290545,11576.8492889112,-3170.77289326097,14663.3592514431
5746.29317909106,-97.5793288991708,11590.1656870813,-3191.13856680773,14683.7249249898
5746.29317909106,-110.865451979758,11603.4518101619,-3211.45793860066,14704.0442967828
5746.29317909106,-124.121505529673,11616.7078637118,-3231.73132301491,14724.317681197
5746.29317909106,-137.347692792104,11629.9340509742,-3251.95903088411,14744.5453890662
5746.29317909106,-150.54421473094,11643.1305729131,-3272.141369556,14764.7277277381
5746.29317909106,-163.711270066385,11656.2976282485,-3292.2786429469,14784.865001129
5746.29317909106,-176.849055309879,11669.435413492,-3312.37115159514,14804.9575097773
5746.29317909106,-189.957764798314,11682.5441229804,-3332.41919271334,14825.0055508955
5746.29317909106,-203.03759072758,11695.6239489097,-3352.42306023975,14845.0094184219
5746.29317909106,-216.088723185429,11708.6750813675,-3372.3830448885,14864.9694030706
5746.29317909106,-229.11135018372,11721.6977083658,-3392.2994341989,14884.885792381
5746.29317909106,-242.105657690013,11734.6920158721,-3412.17251258381,14904.7588707659
5746.29317909106,-255.071829658555,11747.6581878407,-3432.00256137697,14924.5889195591
5746.29317909106,-268.010048060662,11760.5964062428,-3451.78985887949,14944.3762170616
5746.29317909106,-280.920492914518,11773.5068510966,-3471.53468040541,14964.1210385875
5746.29317909106,-293.803342314399,11786.3897004965,-3491.23729832644,14983.8236565085
5746.29317909106,-306.658772459329,11799.2451306414,-3510.89798211572,15003.4843402978
5746.29317909106,-319.486957681211,11812.0733158633,-3530.5169983909,15023.103356573
5746.29317909106,-332.288070472393,11824.8744286545,-3550.09461095625,15042.6809691384
5746.29317909106,-345.06228151274,11837.6486396949,-3569.6310808441,15062.2174390262
5746.29317909106,-357.809759696186,11850.3961178783,-3589.12666635544,15081.7130245376
5746.29317909106,-370.530672156778,11863.1170303389,-3608.58162309973,15101.1679812818
5746.29317909106,-383.225184294256,11875.8115424764,-3627.99620403405,15120.5825622162
5746.29317909106,-395.893459799127,11888.4798179812,-3647.37065950141,15139.9570176835
5746.29317909106,-408.535660677313,11901.1220188594,-3666.70523726851,15159.2915954506
5746.29317909106,-421.151947274302,11913.7383054564,-3686.0001825626,15178.5865407447
5746.29317909106,-433.742478298888,11926.328836481,-3705.25573810783,15197.8420962899
5746.29317909106,-446.307410846463,11938.8937690286,-3724.47214416087,15217.058502343
5746.29317909106,-458.846900421885,11951.433258604,-3743.64963854589,15236.235996728
5746.29317909106,-471.361100961931,11963.947459144,-3762.78845668886,15255.374814871
5746.29317909106,-483.850164857346,11976.4365230395,-3781.88883165133,15274.4751898334
5746.29317909106,-496.314242974498,11988.9006011566,-3800.95099416348,15293.5373523456
5746.29317909106,-508.753484676631,12001.3398428587,-3819.97517265668,15312.5615308388
5746.29317909106,-521.168037844764,12013.7543960269,-3838.96159329545,15331.5479514776
5746.29317909106,-533.558048898186,12026.1444070803,-3857.91048000875,15350.4968381909
5746.29317909106,-545.923662814612,12038.5100209967,-3876.82205452087,15369.408412703
5746.29317909106,-558.265023149977,12050.8513813321,-3895.69653638167,15388.2828945638
5746.29317909106,-570.582272057878,12063.16863024,-3914.53414299631,15407.1205011784
5746.29317909106,-582.875550308675,12075.4619084908,-3933.33508965447,15425.9214478366
5746.29317909106,-595.144997308265,12087.7313554904,-3952.09958955908,15444.6859477412
5746.29317909106,-607.390751116528,12099.9771092986,-3970.82785385452,15463.4142120366
5746.29317909106,-619.612948465449,12112.1993066476,-3989.52009165428,15482.1064498364
5746.29317909106,-631.811724776927,12124.398082959,-4008.17651006831,15500.7628682504
5746.29317909106,-643.987214180288,12136.5735723624,-4026.79731422971,15519.3836724118
5746.29317909106,-656.139549529489,12148.7259077116,-4045.38270732107,15537.9690655032
5746.29317909106,-668.26886242003,12160.8552206021,-4063.93289060033,15556.5192487824
5746.29317909106,-680.375283205582,12172.9616413877,-4082.44806342623,15575.0344216083
5746.29317909106,-692.458941014328,12185.0452991964,-4100.9284232833,15593.5147814654
5746.29317909106,-704.519963765038,12197.1063219472,-4119.3741658064,15611.9605239885
5746.29317909106,-716.558478182867,12209.144836365,-4137.78548480493,15630.371842987
5746.29317909106,-728.574609814878,12221.160967997,-4156.16257228656,15648.7489304687
5746.29317909106,-740.568483045342,12233.1548412275,-4174.50561848062,15667.0919766627
5746.29317909106,-752.540221110733,12245.1265792928,-4192.81481186102,15685.4011700431
5746.29317909106,-764.48994611452,12257.0763042966,-4211.09033916891,15703.676697351
5746.29317909106,-776.417779041692,12269.0041372238,-4229.33238543486,15721.918743617
5746.29317909106,-788.323839773048,12280.9101979552,-4247.54113400074,15740.1274921828
5746.29317909106,-800.208247099253,12292.7946052814,-4265.71676654118,15758.3031247233
5746.29317909106,-812.071118734668,12304.6574769168,-4283.85946308476,15776.4458212669
5746.29317909106,-823.912571330955,12316.4989295131,-4301.96940203482,15794.5557602169
5746.29317909106,-835.732720490456,12328.3190786726,-4320.04676018987,15812.633118372
5746.29317909106,-847.531680779364,12340.1180389615,-4338.09171276378,15830.6780709459
5746.29317909106,-859.309565740677,12351.8959239228,-4356.10443340559,15848.6907915877
5746.29317909106,-871.066487906943,12363.6528460891,-4374.08509421898,15866.6714524011
5746.29317909106,-882.802558812812,12375.3889169949,-4392.03386578147,15884.6202239636
5746.29317909106,-894.517889007371,12387.1042471895,-4409.9509171633,15902.5372753454
5746.29317909106,-906.212588066304,12398.7989462484,-4427.83641594602,15920.4227741281
5746.29317909106,-917.886764603838,12410.473122786,-4445.69052824076,15938.2768864229
5746.29317909106,-929.540526284524,12422.1268844666,-4463.51341870623,15956.0997768883
5746.29317909106,-941.17397983481,12433.7603380169,-4481.30525056646,15973.8916087486
5746.29317909106,-952.787231054454,12445.3735892366,-4499.06618562821,15991.6525438103
5746.29317909106,-964.380384827748,12456.9667430099,-4516.79638429816,16009.3827424803
5746.29317909106,-975.953545134562,12468.5399033167,-4534.4960055998,16027.0823637819
5746.29317909106,-987.506815061235,12480.0931732433,-4552.16520719008,16044.7515653722
5746.29317909106,-999.040296811286,12491.6266549934,-4569.8041453758,16062.3905035579
5746.29317909106,-1010.55409171595,12503.1404498981,-4587.4129751297,16079.9993333118
5746.29317909106,-1022.04830024459,12514.6346584267,-4604.99185010642,16097.5782082885
5746.29317909106,-1033.5230220149,12526.109380197,-4622.54092265807,16115.1272808402
5746.29317909106,-1044.97835580299,12537.5647139851,-4640.06034384968,16132.6467020318
5746.29317909106,-1056.41439955331,12549.0007577354,-4657.55026347436,16150.1366216565
5746.29317909106,-1067.83125038841,12560.4176085705,-4675.01083006822,16167.5971882503
5746.29317909106,-1079.22900461857,12571.8153628007,-4692.44219092514,16185.0285491072
5746.29317909106,-1090.60775775128,12583.1941159334,-4709.8444921112,16202.4308502933
5746.29317909106,-1101.96760450057,12594.5539626827,-4727.21787847903,16219.8042366611
5746.29317909106,-1113.30863879621,12605.8949969783,-4744.56249368181,16237.1488518639
5746.29317909106,-1124.63095379279,12617.2173119749,-4761.87848018719,16254.4648383693
5746.29317909106,-1135.93464187862,12628.5210000607,-4779.16597929089,16271.752337473
5746.29317909106,-1147.21979468453,12639.8061528666,-4796.42513113018,16289.0114893123
5746.29317909106,-1158.48650309256,12651.0728612747,-4813.65607469715,16306.2424328793
5746.29317909106,-1169.73485724447,12662.3212154266,-4830.85894785171,16323.4453060338
5746.29317909106,-1180.96494655017,12673.5513047323,-4848.03388733453,16340.6202455166
5746.29317909106,-1192.17685969601,12684.7632178781,-4865.18102877966,16357.7673869618
5746.29317909106,-1203.37068465294,12695.9570428351,-4882.30050672709,16374.8868649092
5746.29317909106,-1214.54650868458,12707.1328668667,-4899.39245463499,16391.9788128171
5746.29317909106,-1225.70441835516,12718.2907765373,-4916.45700489192,16409.043363074
5746.29317909106,-1236.84449953731,12729.4308577194,-4933.49428882875,16426.0806470109
5746.29317909106,-1247.96683741981,12740.5531956019,-4950.50443673045,16443.0907949126
5746.29317909106,-1259.07151651515,12751.6578746973,-4967.48757784777,16460.0739360299
5746.29317909106,-1270.15862066708,12762.7449788492,-4984.4438404086,16477.0301985907
5746.29317909106,-1281.22823305794,12773.8145912401,-5001.37335162938,16493.9597098115
5746.29317909106,-1292.28043621595,12784.8667943981,-5018.27623772614,16510.8625959083
5746.29317909106,-1303.31531202243,12795.9016702045,-5035.15262392553,16527.7389821076
5746.29317909106,-1314.33294171881,12806.9192999009,-5052.00263447563,16544.5889926577
5746.29317909106,-1325.3334059137,12817.9197640958,-5068.82639265662,16561.4127508387
5746.29317909106,-1336.31678458966,12828.9031427718,-5085.62402079132,16578.2103789734
5746.29317909106,-1347.28315711008,12839.8695152922,-5102.39564025552,16594.9819984376
5746.29317909106,-1358.23260222581,12850.8189604079,-5119.14137148828,16611.7277296704
5746.29317909106,-1369.1651980818,12861.7515562639,-5135.86133400198,16628.4476921841
5746.29317909106,-1380.08102222358,12872.6673804057,-5152.55564639225,16645.1420045744
5746.29317909106,-1390.98015160367,12883.5665097858,-5169.22442634785,16661.81078453
5746.29317909106,-1401.86266258793,12894.44902077,-5185.86779066029,16678.4541488424
5746.29317909106,-1412.72863096182,12905.3149891439,-5202.48585523339,16695.0722134155
5746.29317909106,-1423.57813193651,12916.1644901186,-5219.07873509272,16711.6650932748
5746.29317909106,-1434.41124015498,12926.9975983371,-5235.64654439487,16728.232902577
5746.29317909106,-1445.22802969801,12937.8143878801,-5252.18939643662,16744.7757546187
5746.29317909106,-1456.02857409008,12948.6149322722,-5268.70740366398,16761.2937618461
5746.29317909106,-1466.81294630524,12959.3993044874,-5285.20067768109,16777.7870358632
5746.29317909106,-1477.5812187728,12970.1675769549,-5301.66932925905,16794.2556874412
5746.29317909106,-1488.33346338306,12980.9198215652,-5318.11346834456,16810.6998265267
5746.29317909106,-1499.06975149287,12991.656109675,-5334.53320406852,16827.1195622506
5746.29317909106,-1509.79015393117,13002.3765121133,-5350.92864475445,16843.5150029366
5746.29317909106,-1520.49474100448,13013.0810991866,-5367.29989792688,16859.886256109
5746.29317909106,-1531.18358250219,13023.7699406843,-5383.64707031949,16876.2334285016
5746.29317909106,-1541.85674770196,13034.4431058841,-5399.9702678833,16892.5566260654
5746.29317909106,-1552.51430537491,13045.100663557,-5416.26959579467,16908.8559539768
5746.29317909106,-1563.1563237908,13055.7426819729,-5432.54515846318,16925.1315166453
5746.29317909106,-1573.78287072312,13066.3692289052,-5448.79705953946,16941.3834177216
5746.29317909106,-1584.39401345416,13076.9803716363,-5465.02540192286,16957.611760105
5746.29317909106,-1594.98981877995,13087.5761769621,-5481.23028776912,16973.8166459512
5746.29317909106,-1605.57035301515,13098.1567111973,-5497.41181849776,16989.9981766799
5746.29317909106,-1616.13568199796,13108.7220401801,-5513.5700947996,17006.1564529817
